run_parallelFalsecfg{'device': device(type='cuda'), 'learning_rate': 0.001, 'learning_rate_decay': 0.3, 'last_observe': 20, 'epochs': 12, 'print_every': 100, 'save_every': 5, 'batch_size': 1, 'data_locate': '/home/pinkman/PycharmProjects/map_encoder/data_process/trajectory/train', 'save_path': './model_ckpt/', 'log_file': 'runs/log.txt', 'tensorboard_path': 'runs/train_visualization'}
Start Training...
Epoch 1/12: Iteration 0, loss = 46.420792
Epoch 46/12: Iteration 1600, loss = 0.120209
Epoch 46/12: Iteration 1700, loss = 0.895612
Epoch 46/12: Iteration 1800, loss = 1.348450
Epoch 46/12: Iteration 1900, loss = 0.063309
Epoch 46/12: Iteration 2000, loss = 0.637663
Epoch 46/12: Iteration 2100, loss = 0.386855
Epoch 46/12: Iteration 2200, loss = 0.793607
Epoch 46/12: Iteration 2300, loss = 0.545568
Epoch 46/12: Iteration 2400, loss = 0.545426
Epoch 46/12: Iteration 2500, loss = 5.547381
Epoch 46/12: Iteration 2600, loss = 3.557109
Epoch 46/12: Iteration 2700, loss = 0.866244
Epoch 46/12: Iteration 2800, loss = 0.313261
Epoch 46/12: Iteration 2900, loss = 0.214153
Epoch 46/12: Iteration 3000, loss = 1.640664
Epoch 46/12: Iteration 3100, loss = 1.096338
Epoch 46/12: Iteration 3200, loss = 5.344669
Epoch 46/12: Iteration 3300, loss = 0.180849
Epoch 46/12: Iteration 3400, loss = 0.245475
Epoch 47/12: Iteration 0, loss = 0.596711
Epoch 47/12: Iteration 100, loss = 0.035138
Epoch 47/12: Iteration 200, loss = 0.764742
Epoch 47/12: Iteration 300, loss = 2.856515
Epoch 47/12: Iteration 400, loss = 0.102157
Epoch 47/12: Iteration 500, loss = 2.700361
Epoch 47/12: Iteration 600, loss = 0.029437
Epoch 47/12: Iteration 700, loss = 0.470241
Epoch 47/12: Iteration 800, loss = 3.427265
Epoch 47/12: Iteration 900, loss = 0.644692
Epoch 47/12: Iteration 1000, loss = 46.052357
Epoch 47/12: Iteration 1100, loss = 0.163826
Epoch 47/12: Iteration 1200, loss = 1.392090
Epoch 47/12: Iteration 1300, loss = 1.300410
Epoch 47/12: Iteration 1400, loss = 0.377156
Epoch 47/12: Iteration 1500, loss = 0.732273
Epoch 47/12: Iteration 1600, loss = 0.120199
Epoch 47/12: Iteration 1700, loss = 0.895571
Epoch 47/12: Iteration 1800, loss = 1.348557
Epoch 47/12: Iteration 1900, loss = 0.063326
Epoch 47/12: Iteration 2000, loss = 0.637643
Epoch 47/12: Iteration 2100, loss = 0.386898
Epoch 47/12: Iteration 2200, loss = 0.793669
Epoch 47/12: Iteration 2300, loss = 0.545515
Epoch 47/12: Iteration 2400, loss = 0.545427
Epoch 47/12: Iteration 2500, loss = 5.547269
Epoch 47/12: Iteration 2600, loss = 3.556998
Epoch 47/12: Iteration 2700, loss = 0.866234
Epoch 47/12: Iteration 2800, loss = 0.313273
Epoch 47/12: Iteration 2900, loss = 0.214125
Epoch 47/12: Iteration 3000, loss = 1.640605
Epoch 47/12: Iteration 3100, loss = 1.096419
Epoch 47/12: Iteration 3200, loss = 5.344764
Epoch 47/12: Iteration 3300, loss = 0.180844
Epoch 47/12: Iteration 3400, loss = 0.245475
Epoch 48/12: Iteration 0, loss = 0.596660
Epoch 48/12: Iteration 100, loss = 0.035147
Epoch 48/12: Iteration 200, loss = 0.764692
Epoch 48/12: Iteration 300, loss = 2.856697
Epoch 48/12: Iteration 400, loss = 0.102169
Epoch 48/12: Iteration 500, loss = 2.700382
Epoch 48/12: Iteration 600, loss = 0.029423
Epoch 48/12: Iteration 700, loss = 0.470205
Epoch 48/12: Iteration 800, loss = 3.427120
Epoch 48/12: Iteration 900, loss = 0.644720
Epoch 48/12: Iteration 1000, loss = 46.051743
Epoch 48/12: Iteration 1100, loss = 0.163813
Epoch 48/12: Iteration 1200, loss = 1.392088
Epoch 48/12: Iteration 1300, loss = 1.300504
Epoch 48/12: Iteration 1400, loss = 0.377080
Epoch 48/12: Iteration 1500, loss = 0.732206
Epoch 48/12: Iteration 1600, loss = 0.120189
Epoch 48/12: Iteration 1700, loss = 0.895531
Epoch 48/12: Iteration 1800, loss = 1.348666
Epoch 48/12: Iteration 1900, loss = 0.063343
Epoch 48/12: Iteration 2000, loss = 0.637620
Epoch 48/12: Iteration 2100, loss = 0.386939
Epoch 48/12: Iteration 2200, loss = 0.793734
Epoch 48/12: Iteration 2300, loss = 0.545462
Epoch 48/12: Iteration 2400, loss = 0.545426
Epoch 48/12: Iteration 2500, loss = 5.547155
Epoch 48/12: Iteration 2600, loss = 3.556886
Epoch 48/12: Iteration 2700, loss = 0.866226
Epoch 48/12: Iteration 2800, loss = 0.313286
Epoch 48/12: Iteration 2900, loss = 0.214098
Epoch 48/12: Iteration 3000, loss = 1.640549
Epoch 48/12: Iteration 3100, loss = 1.096500
Epoch 48/12: Iteration 3200, loss = 5.344848
Epoch 48/12: Iteration 3300, loss = 0.180839
Epoch 48/12: Iteration 3400, loss = 0.245475
Epoch 49/12: Iteration 0, loss = 0.596611
Epoch 49/12: Iteration 100, loss = 0.035157
Epoch 49/12: Iteration 200, loss = 0.764630
Epoch 49/12: Iteration 300, loss = 2.856874
Epoch 49/12: Iteration 400, loss = 0.102185
Epoch 49/12: Iteration 500, loss = 2.700355
Epoch 49/12: Iteration 600, loss = 0.029411
Epoch 49/12: Iteration 700, loss = 0.470166
Epoch 49/12: Iteration 800, loss = 3.426934
Epoch 49/12: Iteration 900, loss = 0.644740
Epoch 49/12: Iteration 1000, loss = 46.051655
Epoch 49/12: Iteration 1100, loss = 0.163808
Epoch 49/12: Iteration 1200, loss = 1.392096
Epoch 49/12: Iteration 1300, loss = 1.300578
Epoch 49/12: Iteration 1400, loss = 0.377035
Epoch 49/12: Iteration 1500, loss = 0.732181
Epoch 49/12: Iteration 1600, loss = 0.120186
Epoch 49/12: Iteration 1700, loss = 0.895532
Epoch 49/12: Iteration 1800, loss = 1.348728
Epoch 49/12: Iteration 1900, loss = 0.063352
Epoch 49/12: Iteration 2000, loss = 0.637595
Epoch 49/12: Iteration 2100, loss = 0.386968
Epoch 49/12: Iteration 2200, loss = 0.793786
Epoch 49/12: Iteration 2300, loss = 0.545423
Epoch 49/12: Iteration 2400, loss = 0.545431
Epoch 49/12: Iteration 2500, loss = 5.547084
Epoch 49/12: Iteration 2600, loss = 3.556857
Epoch 49/12: Iteration 2700, loss = 0.866246
Epoch 49/12: Iteration 2800, loss = 0.313296
Epoch 49/12: Iteration 2900, loss = 0.214092
Epoch 49/12: Iteration 3000, loss = 1.640530
Epoch 49/12: Iteration 3100, loss = 1.096519
Epoch 49/12: Iteration 3200, loss = 5.344846
Epoch 49/12: Iteration 3300, loss = 0.180834
Epoch 49/12: Iteration 3400, loss = 0.245477
Epoch 50/12: Iteration 0, loss = 0.596605
Epoch 50/12: Iteration 100, loss = 0.035158
Epoch 50/12: Iteration 200, loss = 0.764623
Epoch 50/12: Iteration 300, loss = 2.856898
Epoch 50/12: Iteration 400, loss = 0.102186
Epoch 50/12: Iteration 500, loss = 2.700355
Epoch 50/12: Iteration 600, loss = 0.029410
Epoch 50/12: Iteration 700, loss = 0.470162
Epoch 50/12: Iteration 800, loss = 3.426912
Epoch 50/12: Iteration 900, loss = 0.644741
Epoch 50/12: Iteration 1000, loss = 46.051575
Epoch 50/12: Iteration 1100, loss = 0.163807
Epoch 50/12: Iteration 1200, loss = 1.392095
Epoch 50/12: Iteration 1300, loss = 1.300589
Epoch 50/12: Iteration 1400, loss = 0.377025
Epoch 50/12: Iteration 1500, loss = 0.732171
Epoch 50/12: Iteration 1600, loss = 0.120184
Epoch 50/12: Iteration 1700, loss = 0.895527
Epoch 50/12: Iteration 1800, loss = 1.348742
Epoch 50/12: Iteration 1900, loss = 0.063354
Epoch 50/12: Iteration 2000, loss = 0.637595
Epoch 50/12: Iteration 2100, loss = 0.386974
Epoch 50/12: Iteration 2200, loss = 0.793796
Epoch 50/12: Iteration 2300, loss = 0.545416
Epoch 50/12: Iteration 2400, loss = 0.545430
Epoch 50/12: Iteration 2500, loss = 5.547071
Epoch 50/12: Iteration 2600, loss = 3.556844
Epoch 50/12: Iteration 2700, loss = 0.866244
Epoch 50/12: Iteration 2800, loss = 0.313298
Epoch 50/12: Iteration 2900, loss = 0.214088
Epoch 50/12: Iteration 3000, loss = 1.640525
Epoch 50/12: Iteration 3100, loss = 1.096528
Epoch 50/12: Iteration 3200, loss = 5.344855
Epoch 50/12: Iteration 3300, loss = 0.180834
Epoch 50/12: Iteration 3400, loss = 0.245477
Save model ./model_ckpt/model_epoch50.pth
Epoch 51/12: Iteration 0, loss = 0.596598
Epoch 51/12: Iteration 100, loss = 0.035159
Epoch 51/12: Iteration 200, loss = 0.764618
Epoch 51/12: Iteration 300, loss = 2.856920
Epoch 51/12: Iteration 400, loss = 0.102187
Epoch 51/12: Iteration 500, loss = 2.700358
Epoch 51/12: Iteration 600, loss = 0.029408
Epoch 51/12: Iteration 700, loss = 0.470159
Epoch 51/12: Iteration 800, loss = 3.426894
Epoch 51/12: Iteration 900, loss = 0.644743
Epoch 51/12: Iteration 1000, loss = 46.051491
Epoch 51/12: Iteration 1100, loss = 0.163806
Epoch 51/12: Iteration 1200, loss = 1.392094
Epoch 51/12: Iteration 1300, loss = 1.300602
Epoch 51/12: Iteration 1400, loss = 0.377015
Epoch 51/12: Iteration 1500, loss = 0.732159
Epoch 51/12: Iteration 1600, loss = 0.120183
Epoch 51/12: Iteration 1700, loss = 0.895521
Epoch 51/12: Iteration 1800, loss = 1.348755
Epoch 51/12: Iteration 1900, loss = 0.063357
Epoch 51/12: Iteration 2000, loss = 0.637590
Epoch 51/12: Iteration 2100, loss = 0.386979
Epoch 51/12: Iteration 2200, loss = 0.793803
Epoch 51/12: Iteration 2300, loss = 0.545410
Epoch 51/12: Iteration 2400, loss = 0.545429
Epoch 51/12: Iteration 2500, loss = 5.547064
Epoch 51/12: Iteration 2600, loss = 3.556829
Epoch 51/12: Iteration 2700, loss = 0.866244
Epoch 51/12: Iteration 2800, loss = 0.313300
Epoch 51/12: Iteration 2900, loss = 0.214084
Epoch 51/12: Iteration 3000, loss = 1.640517
Epoch 51/12: Iteration 3100, loss = 1.096538
Epoch 51/12: Iteration 3200, loss = 5.344863
Epoch 51/12: Iteration 3300, loss = 0.180835
Epoch 51/12: Iteration 3400, loss = 0.245477
Epoch 52/12: Iteration 0, loss = 0.596590
Epoch 52/12: Iteration 100, loss = 0.035160
Epoch 52/12: Iteration 200, loss = 0.764610
Epoch 52/12: Iteration 300, loss = 2.856943
Epoch 52/12: Iteration 400, loss = 0.102188
Epoch 52/12: Iteration 500, loss = 2.700359
Epoch 52/12: Iteration 600, loss = 0.029406
Epoch 52/12: Iteration 700, loss = 0.470156
Epoch 52/12: Iteration 800, loss = 3.426874
Epoch 52/12: Iteration 900, loss = 0.644744
Epoch 52/12: Iteration 1000, loss = 46.051407
Epoch 52/12: Iteration 1100, loss = 0.163804
Epoch 52/12: Iteration 1200, loss = 1.392092
Epoch 52/12: Iteration 1300, loss = 1.300614
Epoch 52/12: Iteration 1400, loss = 0.377007
Epoch 52/12: Iteration 1500, loss = 0.732150
Epoch 52/12: Iteration 1600, loss = 0.120182
Epoch 52/12: Iteration 1700, loss = 0.895514
Epoch 52/12: Iteration 1800, loss = 1.348769
Epoch 52/12: Iteration 1900, loss = 0.063359
Epoch 52/12: Iteration 2000, loss = 0.637589
Epoch 52/12: Iteration 2100, loss = 0.386986
Epoch 52/12: Iteration 2200, loss = 0.793812
Epoch 52/12: Iteration 2300, loss = 0.545403
Epoch 52/12: Iteration 2400, loss = 0.545427
Epoch 52/12: Iteration 2500, loss = 5.547056
Epoch 52/12: Iteration 2600, loss = 3.556815
Epoch 52/12: Iteration 2700, loss = 0.866243
Epoch 52/12: Iteration 2800, loss = 0.313302
Epoch 52/12: Iteration 2900, loss = 0.214080
Epoch 52/12: Iteration 3000, loss = 1.640512
Epoch 52/12: Iteration 3100, loss = 1.096549
Epoch 52/12: Iteration 3200, loss = 5.344881
Epoch 52/12: Iteration 3300, loss = 0.180834
Epoch 52/12: Iteration 3400, loss = 0.245478
Epoch 53/12: Iteration 0, loss = 0.596582
Epoch 53/12: Iteration 100, loss = 0.035161
Epoch 53/12: Iteration 200, loss = 0.764604
Epoch 53/12: Iteration 300, loss = 2.856963
Epoch 53/12: Iteration 400, loss = 0.102189
Epoch 53/12: Iteration 500, loss = 2.700356
Epoch 53/12: Iteration 600, loss = 0.029405
Epoch 53/12: Iteration 700, loss = 0.470154
Epoch 53/12: Iteration 800, loss = 3.426852
Epoch 53/12: Iteration 900, loss = 0.644747
Epoch 53/12: Iteration 1000, loss = 46.051399
Epoch 53/12: Iteration 1100, loss = 0.163803
Epoch 53/12: Iteration 1200, loss = 1.392094
Epoch 53/12: Iteration 1300, loss = 1.300622
Epoch 53/12: Iteration 1400, loss = 0.377001
Epoch 53/12: Iteration 1500, loss = 0.732144
Epoch 53/12: Iteration 1600, loss = 0.120182
Epoch 53/12: Iteration 1700, loss = 0.895516
Epoch 53/12: Iteration 1800, loss = 1.348778
Epoch 53/12: Iteration 1900, loss = 0.063360
Epoch 53/12: Iteration 2000, loss = 0.637585
Epoch 53/12: Iteration 2100, loss = 0.386990
Epoch 53/12: Iteration 2200, loss = 0.793818
Epoch 53/12: Iteration 2300, loss = 0.545399
Epoch 53/12: Iteration 2400, loss = 0.545427
Epoch 53/12: Iteration 2500, loss = 5.547050
Epoch 53/12: Iteration 2600, loss = 3.556810
Epoch 53/12: Iteration 2700, loss = 0.866246
Epoch 53/12: Iteration 2800, loss = 0.313303
Epoch 53/12: Iteration 2900, loss = 0.214080
Epoch 53/12: Iteration 3000, loss = 1.640510
Epoch 53/12: Iteration 3100, loss = 1.096552
Epoch 53/12: Iteration 3200, loss = 5.344882
Epoch 53/12: Iteration 3300, loss = 0.180834
Epoch 53/12: Iteration 3400, loss = 0.245478
Epoch 54/12: Iteration 0, loss = 0.596581
Epoch 54/12: Iteration 100, loss = 0.035161
Epoch 54/12: Iteration 200, loss = 0.764604
Epoch 54/12: Iteration 300, loss = 2.856965
Epoch 54/12: Iteration 400, loss = 0.102190
Epoch 54/12: Iteration 500, loss = 2.700360
Epoch 54/12: Iteration 600, loss = 0.029404
Epoch 54/12: Iteration 700, loss = 0.470153
Epoch 54/12: Iteration 800, loss = 3.426848
Epoch 54/12: Iteration 900, loss = 0.644746
Epoch 54/12: Iteration 1000, loss = 46.051399
Epoch 54/12: Iteration 1100, loss = 0.163803
Epoch 54/12: Iteration 1200, loss = 1.392092
Epoch 54/12: Iteration 1300, loss = 1.300624
Epoch 54/12: Iteration 1400, loss = 0.377000
Epoch 54/12: Iteration 1500, loss = 0.732144
Epoch 54/12: Iteration 1600, loss = 0.120182
Epoch 54/12: Iteration 1700, loss = 0.895515
Epoch 54/12: Iteration 1800, loss = 1.348780
Epoch 54/12: Iteration 1900, loss = 0.063361
Epoch 54/12: Iteration 2000, loss = 0.637586
Epoch 54/12: Iteration 2100, loss = 0.386991
Epoch 54/12: Iteration 2200, loss = 0.793819
Epoch 54/12: Iteration 2300, loss = 0.545398
Epoch 54/12: Iteration 2400, loss = 0.545427
Epoch 54/12: Iteration 2500, loss = 5.547049
Epoch 54/12: Iteration 2600, loss = 3.556811
Epoch 54/12: Iteration 2700, loss = 0.866245
Epoch 54/12: Iteration 2800, loss = 0.313303
Epoch 54/12: Iteration 2900, loss = 0.214079
Epoch 54/12: Iteration 3000, loss = 1.640510
Epoch 54/12: Iteration 3100, loss = 1.096553
Epoch 54/12: Iteration 3200, loss = 5.344887
Epoch 54/12: Iteration 3300, loss = 0.180834
Epoch 54/12: Iteration 3400, loss = 0.245478
Epoch 55/12: Iteration 0, loss = 0.596581
Epoch 55/12: Iteration 100, loss = 0.035161
Epoch 55/12: Iteration 200, loss = 0.764603
Epoch 55/12: Iteration 300, loss = 2.856964
Epoch 55/12: Iteration 400, loss = 0.102190
Epoch 55/12: Iteration 500, loss = 2.700361
Epoch 55/12: Iteration 600, loss = 0.029404
Epoch 55/12: Iteration 700, loss = 0.470153
Epoch 55/12: Iteration 800, loss = 3.426847
Epoch 55/12: Iteration 900, loss = 0.644747
Epoch 55/12: Iteration 1000, loss = 46.051388
Epoch 55/12: Iteration 1100, loss = 0.163803
Epoch 55/12: Iteration 1200, loss = 1.392093
Epoch 55/12: Iteration 1300, loss = 1.300624
Epoch 55/12: Iteration 1400, loss = 0.377000
Epoch 55/12: Iteration 1500, loss = 0.732144
Epoch 55/12: Iteration 1600, loss = 0.120181
Epoch 55/12: Iteration 1700, loss = 0.895515
Epoch 55/12: Iteration 1800, loss = 1.348781
Epoch 55/12: Iteration 1900, loss = 0.063361
Epoch 55/12: Iteration 2000, loss = 0.637586
Epoch 55/12: Iteration 2100, loss = 0.386991
Epoch 55/12: Iteration 2200, loss = 0.793820
Epoch 55/12: Iteration 2300, loss = 0.545397
Epoch 55/12: Iteration 2400, loss = 0.545427
Epoch 55/12: Iteration 2500, loss = 5.547050
Epoch 55/12: Iteration 2600, loss = 3.556808
Epoch 55/12: Iteration 2700, loss = 0.866244
Epoch 55/12: Iteration 2800, loss = 0.313303
Epoch 55/12: Iteration 2900, loss = 0.214079
Epoch 55/12: Iteration 3000, loss = 1.640509
Epoch 55/12: Iteration 3100, loss = 1.096555
Epoch 55/12: Iteration 3200, loss = 5.344885
Epoch 55/12: Iteration 3300, loss = 0.180834
Epoch 55/12: Iteration 3400, loss = 0.245478
Save model ./model_ckpt/model_epoch55.pth
Epoch 56/12: Iteration 0, loss = 0.596580
Epoch 56/12: Iteration 100, loss = 0.035161
Epoch 56/12: Iteration 200, loss = 0.764602
Epoch 56/12: Iteration 300, loss = 2.856969
Epoch 56/12: Iteration 400, loss = 0.102190
Epoch 56/12: Iteration 500, loss = 2.700359
Epoch 56/12: Iteration 600, loss = 0.029404
Epoch 56/12: Iteration 700, loss = 0.470152
Epoch 56/12: Iteration 800, loss = 3.426845
Epoch 56/12: Iteration 900, loss = 0.644746
Epoch 56/12: Iteration 1000, loss = 46.051376
Epoch 56/12: Iteration 1100, loss = 0.163803
Epoch 56/12: Iteration 1200, loss = 1.392093
Epoch 56/12: Iteration 1300, loss = 1.300626
Epoch 56/12: Iteration 1400, loss = 0.376999
Epoch 56/12: Iteration 1500, loss = 0.732141
Epoch 56/12: Iteration 1600, loss = 0.120181
Epoch 56/12: Iteration 1700, loss = 0.895514
Epoch 56/12: Iteration 1800, loss = 1.348783
Epoch 56/12: Iteration 1900, loss = 0.063361
Epoch 56/12: Iteration 2000, loss = 0.637586
Epoch 56/12: Iteration 2100, loss = 0.386991
Epoch 56/12: Iteration 2200, loss = 0.793821
Epoch 56/12: Iteration 2300, loss = 0.545397
Epoch 56/12: Iteration 2400, loss = 0.545427
Epoch 56/12: Iteration 2500, loss = 5.547048
Epoch 56/12: Iteration 2600, loss = 3.556808
Epoch 56/12: Iteration 2700, loss = 0.866244
Epoch 56/12: Iteration 2800, loss = 0.313303
Epoch 56/12: Iteration 2900, loss = 0.214079
Epoch 56/12: Iteration 3000, loss = 1.640509
Epoch 56/12: Iteration 3100, loss = 1.096554
Epoch 56/12: Iteration 3200, loss = 5.344884
Epoch 56/12: Iteration 3300, loss = 0.180833
Epoch 56/12: Iteration 3400, loss = 0.245478
Epoch 57/12: Iteration 0, loss = 0.596579
Epoch 57/12: Iteration 100, loss = 0.035161
Epoch 57/12: Iteration 200, loss = 0.764601
Epoch 57/12: Iteration 300, loss = 2.856971
Epoch 57/12: Iteration 400, loss = 0.102190
Epoch 57/12: Iteration 500, loss = 2.700360
Epoch 57/12: Iteration 600, loss = 0.029404
Epoch 57/12: Iteration 700, loss = 0.470152
Epoch 57/12: Iteration 800, loss = 3.426844
Epoch 57/12: Iteration 900, loss = 0.644747
Epoch 57/12: Iteration 1000, loss = 46.051380
Epoch 57/12: Iteration 1100, loss = 0.163803
Epoch 57/12: Iteration 1200, loss = 1.392092
Epoch 57/12: Iteration 1300, loss = 1.300626
Epoch 57/12: Iteration 1400, loss = 0.376999
Epoch 57/12: Iteration 1500, loss = 0.732141
Epoch 57/12: Iteration 1600, loss = 0.120181
Epoch 57/12: Iteration 1700, loss = 0.895516
Epoch 57/12: Iteration 1800, loss = 1.348783
Epoch 57/12: Iteration 1900, loss = 0.063361
Epoch 57/12: Iteration 2000, loss = 0.637585
Epoch 57/12: Iteration 2100, loss = 0.386992
Epoch 57/12: Iteration 2200, loss = 0.793822
Epoch 57/12: Iteration 2300, loss = 0.545397
Epoch 57/12: Iteration 2400, loss = 0.545427
Epoch 57/12: Iteration 2500, loss = 5.547046
Epoch 57/12: Iteration 2600, loss = 3.556811
Epoch 57/12: Iteration 2700, loss = 0.866244
Epoch 57/12: Iteration 2800, loss = 0.313303
Epoch 57/12: Iteration 2900, loss = 0.214079
Epoch 57/12: Iteration 3000, loss = 1.640508
Epoch 57/12: Iteration 3100, loss = 1.096555
Epoch 57/12: Iteration 3200, loss = 5.344885
Epoch 57/12: Iteration 3300, loss = 0.180834
Epoch 57/12: Iteration 3400, loss = 0.245478
Epoch 58/12: Iteration 0, loss = 0.596579
Epoch 58/12: Iteration 100, loss = 0.035161
Epoch 58/12: Iteration 200, loss = 0.764601
Epoch 58/12: Iteration 300, loss = 2.856971
Epoch 58/12: Iteration 400, loss = 0.102189
Epoch 58/12: Iteration 500, loss = 2.700360
Epoch 58/12: Iteration 600, loss = 0.029404
Epoch 58/12: Iteration 700, loss = 0.470152
Epoch 58/12: Iteration 800, loss = 3.426844
Epoch 58/12: Iteration 900, loss = 0.644747
Epoch 58/12: Iteration 1000, loss = 46.051380
Epoch 58/12: Iteration 1100, loss = 0.163803
Epoch 58/12: Iteration 1200, loss = 1.392093
Epoch 58/12: Iteration 1300, loss = 1.300626
Epoch 58/12: Iteration 1400, loss = 0.376999
Epoch 58/12: Iteration 1500, loss = 0.732141
Epoch 58/12: Iteration 1600, loss = 0.120181
Epoch 58/12: Iteration 1700, loss = 0.895515
Epoch 58/12: Iteration 1800, loss = 1.348783
Epoch 58/12: Iteration 1900, loss = 0.063361
Epoch 58/12: Iteration 2000, loss = 0.637585
Epoch 58/12: Iteration 2100, loss = 0.386992
Epoch 58/12: Iteration 2200, loss = 0.793822
Epoch 58/12: Iteration 2300, loss = 0.545396
Epoch 58/12: Iteration 2400, loss = 0.545426
Epoch 58/12: Iteration 2500, loss = 5.547045
Epoch 58/12: Iteration 2600, loss = 3.556809
Epoch 58/12: Iteration 2700, loss = 0.866244
Epoch 58/12: Iteration 2800, loss = 0.313303
Epoch 58/12: Iteration 2900, loss = 0.214079
Epoch 58/12: Iteration 3000, loss = 1.640507
Epoch 58/12: Iteration 3100, loss = 1.096555
Epoch 58/12: Iteration 3200, loss = 5.344885
Epoch 58/12: Iteration 3300, loss = 0.180834
Epoch 58/12: Iteration 3400, loss = 0.245478
Epoch 59/12: Iteration 0, loss = 0.596579
Epoch 59/12: Iteration 100, loss = 0.035161
Epoch 59/12: Iteration 200, loss = 0.764601
Epoch 59/12: Iteration 300, loss = 2.856971
Epoch 59/12: Iteration 400, loss = 0.102189
Epoch 59/12: Iteration 500, loss = 2.700359
Epoch 59/12: Iteration 600, loss = 0.029404
Epoch 59/12: Iteration 700, loss = 0.470152
Epoch 59/12: Iteration 800, loss = 3.426844
Epoch 59/12: Iteration 900, loss = 0.644747
Epoch 59/12: Iteration 1000, loss = 46.051388
Epoch 59/12: Iteration 1100, loss = 0.163803
Epoch 59/12: Iteration 1200, loss = 1.392093
Epoch 59/12: Iteration 1300, loss = 1.300626
Epoch 59/12: Iteration 1400, loss = 0.376998
Epoch 59/12: Iteration 1500, loss = 0.732141
Epoch 59/12: Iteration 1600, loss = 0.120181
Epoch 59/12: Iteration 1700, loss = 0.895515
Epoch 59/12: Iteration 1800, loss = 1.348783
Epoch 59/12: Iteration 1900, loss = 0.063361
Epoch 59/12: Iteration 2000, loss = 0.637585
Epoch 59/12: Iteration 2100, loss = 0.386992
Epoch 59/12: Iteration 2200, loss = 0.793823
Epoch 59/12: Iteration 2300, loss = 0.545396
Epoch 59/12: Iteration 2400, loss = 0.545427
Epoch 59/12: Iteration 2500, loss = 5.547050
Epoch 59/12: Iteration 2600, loss = 3.556810
Epoch 59/12: Iteration 2700, loss = 0.866244
Epoch 59/12: Iteration 2800, loss = 0.313304
Epoch 59/12: Iteration 2900, loss = 0.214078
Epoch 59/12: Iteration 3000, loss = 1.640509
Epoch 59/12: Iteration 3100, loss = 1.096554
Epoch 59/12: Iteration 3200, loss = 5.344888
Epoch 59/12: Iteration 3300, loss = 0.180834
Epoch 59/12: Iteration 3400, loss = 0.245478
Epoch 60/12: Iteration 0, loss = 0.596579
Epoch 60/12: Iteration 100, loss = 0.035161
Epoch 60/12: Iteration 200, loss = 0.764601
Epoch 60/12: Iteration 300, loss = 2.856971
Epoch 60/12: Iteration 400, loss = 0.102190
Epoch 60/12: Iteration 500, loss = 2.700359
Epoch 60/12: Iteration 600, loss = 0.029404
Epoch 60/12: Iteration 700, loss = 0.470151
Epoch 60/12: Iteration 800, loss = 3.426843
Epoch 60/12: Iteration 900, loss = 0.644747
Epoch 60/12: Iteration 1000, loss = 46.051388
Epoch 60/12: Iteration 1100, loss = 0.163803
Epoch 60/12: Iteration 1200, loss = 1.392092
Epoch 60/12: Iteration 1300, loss = 1.300626
Epoch 60/12: Iteration 1400, loss = 0.376998
Epoch 60/12: Iteration 1500, loss = 0.732141
Epoch 60/12: Iteration 1600, loss = 0.120181
Epoch 60/12: Iteration 1700, loss = 0.895515
Epoch 60/12: Iteration 1800, loss = 1.348783
Epoch 60/12: Iteration 1900, loss = 0.063361
Epoch 60/12: Iteration 2000, loss = 0.637585
Epoch 60/12: Iteration 2100, loss = 0.386992
Epoch 60/12: Iteration 2200, loss = 0.793821
Epoch 60/12: Iteration 2300, loss = 0.545396
Epoch 60/12: Iteration 2400, loss = 0.545427
Epoch 60/12: Iteration 2500, loss = 5.547047
Epoch 60/12: Iteration 2600, loss = 3.556810
Epoch 60/12: Iteration 2700, loss = 0.866244
Epoch 60/12: Iteration 2800, loss = 0.313304
Epoch 60/12: Iteration 2900, loss = 0.214078
Epoch 60/12: Iteration 3000, loss = 1.640508
Epoch 60/12: Iteration 3100, loss = 1.096555
Epoch 60/12: Iteration 3200, loss = 5.344888
Epoch 60/12: Iteration 3300, loss = 0.180834
Epoch 60/12: Iteration 3400, loss = 0.245478
Save model ./model_ckpt/model_epoch60.pth
Epoch 61/12: Iteration 0, loss = 0.596579
Epoch 61/12: Iteration 100, loss = 0.035161
Epoch 61/12: Iteration 200, loss = 0.764601
Epoch 61/12: Iteration 300, loss = 2.856971
Epoch 61/12: Iteration 400, loss = 0.102190
Epoch 61/12: Iteration 500, loss = 2.700360
Epoch 61/12: Iteration 600, loss = 0.029404
Epoch 61/12: Iteration 700, loss = 0.470151
Epoch 61/12: Iteration 800, loss = 3.426844
Epoch 61/12: Iteration 900, loss = 0.644747
Epoch 61/12: Iteration 1000, loss = 46.051384
Epoch 61/12: Iteration 1100, loss = 0.163803
Epoch 61/12: Iteration 1200, loss = 1.392093
Epoch 61/12: Iteration 1300, loss = 1.300626
Epoch 61/12: Iteration 1400, loss = 0.376998
Epoch 61/12: Iteration 1500, loss = 0.732142
Epoch 61/12: Iteration 1600, loss = 0.120181
Epoch 61/12: Iteration 1700, loss = 0.895515
Epoch 61/12: Iteration 1800, loss = 1.348783
Epoch 61/12: Iteration 1900, loss = 0.063361
Epoch 61/12: Iteration 2000, loss = 0.637585
Epoch 61/12: Iteration 2100, loss = 0.386992
Epoch 61/12: Iteration 2200, loss = 0.793823
Epoch 61/12: Iteration 2300, loss = 0.545396
